"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",0.818595450299013,0.673165701491139,0.111941079006767,0.139156892518342,0.217536657780434,0.147777753738682,0.223008742422911,0.193177296354234,0.127318237688383,0.144937302468586,0.503154509733101,0.271254581729063,0.490214039080732,0.515175353870329,0.593669788747179,0.37787435245944,0.349428123505955,0.508441895167162,0.688117432138821,0.386765759544723,0.429479200631401,0.18263637828329,0.827207733188267
"2",0.794837027880855,0.768648959196451,0.090173581939506,0.207985221786665,0.199047457611823,0.215847710540781,0.227193545377426,0.23028840671124,0.185002192808094,0.179614655601096,0.871529036371692,0.473680199162159,0.762492248034824,0.748629623508714,0.594159847620463,0.4751263759185,0.51066721957872,0.782103647618567,0.779174761218114,0.39785378015246,0.72764720111278,0.199569158086253,0.171093673701579
"3",0.729902482531726,0.51031938670706,0.342208005463516,0.363859265354793,0.439918502561039,0.328889307752615,0.437238801668154,0.421066006688906,0.309248037289447,0.343706279862361,0.892133738104977,0.726754455623306,0.719170661541212,0.671093653306018,0.767712087611236,0.409936441516653,0.436754381969052,0.635851349891164,0.759302903326975,0.337905481660715,0.709739537536789,0.330340063835506,0.198905431215751
"4",0.537700078205852,0.505828121642833,0.21680940336205,0.358187203271119,0.424473947824353,0.295067432399002,0.382215736672924,0.340406053021367,0.306731306874655,0.372652995613348,0.443417094092549,0.460102089075101,0.860627162368683,0.83777371343397,0.868230105107625,0.633986385185581,0.468945535659495,0.563292628687652,0.66424664108124,0.707304962495047,0.674703403095856,0.99,0.99
"5",0.705247422165129,0.620784977986574,0.105764461003814,0.302622696599626,0.284824035837203,0.327451056107059,0.44772678062517,0.400267038473899,0.360871156017193,0.237529762871202,0.784233558409293,0.418999757286514,0.558587077800283,0.657798841670421,0.781248807797228,0.412394428620119,0.419799057730181,0.745453296104362,0.787614352971667,0.469456215175241,0.632879925010362,0.241985461985048,0.99
"6",0.52583360706159,0.519916484621428,0.225493646437925,0.365749461166653,0.433836447225141,0.206417018445338,0.227878329874545,0.212853629872349,0.295182680312133,0.396454638009539,0.539722215062536,0.457362351987921,0.748540367217429,0.65844036392215,0.836067604241732,0.478225386503366,0.357031333939155,0.433471589584836,0.513173003096808,0.437864072428605,0.626736880835141,0.646645873789048,0.437448167244604
"7",0.79074572805038,0.42254094717657,0.20563869715599,0.266956815333346,0.234175207329114,0.294284057509692,0.283666094625578,0.270298745795796,0.21007162903848,0.323203517571222,0.404579750943865,0.401492692882918,0.479281031977514,0.452736801464773,0.638066848193737,0.429111447798011,0.467145960897154,0.395150256141224,0.464166524768326,0.612158543603215,0.615012689623782,0.985854055705387,0.651251432694356
"8",0.463145896957097,0.905135141015231,0.0935101966634114,0.141618197724378,0.125981092590096,0.147578763927415,0.136195968767648,0.124338539389994,0.0857337386677787,0.0992597204761402,0.814602870573667,0.472522178961183,0.704622946640132,0.565564983588579,0.503692827703112,0.39635685938681,0.400989921092765,0.624395996078481,0.468065812964175,0.116150848100428,0.158919424947161,0.0880321054764761,0.127640890386612
"9",0.301551752281726,0.719302977058299,0.219299990870198,0.283148252679846,0.228817709819225,0.251769503556215,0.250144165388399,0.167441362305483,0.115446004041206,0.213403376438716,0.795984983270354,0.424674034033368,0.653696462391985,0.406926945828731,0.417734249575589,0.328531649522572,0.350813166539685,0.503877547597948,0.765026480017003,0.606699571808427,0.645186681703921,0.789944074637759,0.96566271840631
"10",0.734667071006965,0.707129138460197,0.202497629457595,0.248315233912083,0.398189468981576,0.403891836913145,0.398902675380504,0.44674728092358,0.322960228957214,0.431381008862744,0.720888675294875,0.388944123422712,0.695333555984152,0.731641470820936,0.689717590384141,0.492807570302736,0.588453884918375,0.789691992400454,0.875815942683569,0.595862757561965,0.745056448038105,0.403103394283659,0.399359314677288
"11",0.30582675095987,0.312944808765512,0.0889384139736795,0.184001840128899,0.172378467540513,0.117932671870678,0.165061185738688,0.140658318030464,0.0924754814582059,0.149744892427812,0.420165066230864,0.471117057168521,0.982189300803735,0.69767470270391,0.809195124882318,0.636833899522945,0.531404682148619,0.683892557966011,0.605916161383443,0.441816592318068,0.509863589286107,0.666223789273645,0.695485666199595
"12",0.99,0.99,0.948264366547429,0.535953749739892,0.913517807657869,0.847362790352333,0.848362883105173,0.820354706420341,0.99,0.430901390179605,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
"13",0.204507231629996,0.106743849312445,0.131974163873281,0.166325896958335,0.207653535075117,0.171377429718938,0.181632539542783,0.160228046443475,0.14314366044757,0.199685213209383,0.474164225873672,0.26682018337857,0.345433084691625,0.29969231307969,0.99,0.302744830415656,0.333956084700754,0.609020729930803,0.52232513017313,0.88133680451306,0.652765492226428,0.99,0.457325117251753
"14",0.671101861190549,0.99,0.188180623591436,0.307501818798097,0.292844746759326,0.215647430178753,0.300318310342421,0.234668079336612,0.174571852028187,0.178319938933388,0.39143999409058,0.27243401828396,0.929165662438082,0.546591153711047,0.834629618808734,0.412377430071582,0.44016691518571,0.883045680610416,0.654886996170888,0.456349057893743,0.725963174101646,0.365073231611282,0.584085770812584
"15",0.797436903681683,0.33884279499924,0.105134649479268,0.269591158481682,0.263813478522568,0.357498917232419,0.364960796867948,0.361043086917376,0.244446950650117,0.234909966126404,0.484795167629299,0.422394752482956,0.388234375135463,0.412009691398534,0.689892097305375,0.208236636863229,0.419724124930352,0.610451052643964,0.612685650043157,0.450465071639283,0.561100961471727,0.0253099642511249,0.384956085110187
"16",0.632706798080471,0.176670163604292,0.105528339670741,0.0739540184278867,0.116437473529572,0.0902432672616002,0.127343924271853,0.104994117166811,0.0546087957191096,0.0516928846171726,0.110332108787292,0.497359285531914,0.770534383114772,0.610599011621906,0.701710781339046,0.499445711519905,0.34511170403561,0.463037527718972,0.650888649655382,0.97679300974626,0.950360717970898,0.99,0.99
"17",0.99,0.697479739223521,0.0415259122286038,0.174317469720195,0.247571093798128,0.309422185855146,0.314709356570356,0.550429549025278,0.324600191894516,0.210497906384976,0.82656980071908,0.431883219299175,0.364908666554654,0.601169325035783,0.482984620843359,0.528996055172909,0.459735808500758,0.553463316289887,0.795223401288716,0.39688542195633,0.694258451261297,0.190976511053759,0.145397230851644
